,name,symbol,date,open,high,low,settle,volume
700,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-10-12,128.015625,128.078125,127.703125,127.984375,1130806
701,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-10-13,128.0625,128.4375,128.046875,128.359375,1096072
702,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-10-14,128.3125,128.390625,127.9375,128.03125,1191367
703,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-10-17,127.96875,128.375,127.875,128.296875,813612
704,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-10-18,128.3125,128.53125,128.15625,128.46875,1096298
705,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-10-19,128.53125,128.625,128.296875,128.4375,945222
706,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-10-20,128.484375,128.65625,128.296875,128.453125,1032458
707,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-10-21,128.359375,128.578125,128.3125,128.515625,709467
708,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-10-24,128.53125,128.65625,128.25,128.34375,778165
709,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-10-25,128.3125,128.484375,128.109375,128.34375,981293
710,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-10-26,128.359375,128.46875,128.03125,128.109375,1011486
711,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-10-27,128.0625,128.078125,127.46875,127.6875,1547836
712,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-10-28,127.59375,127.84375,127.375,127.71875,1355102
713,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-10-31,127.765625,127.890625,127.65625,127.796875,1051909
714,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-11-01,127.84375,128.078125,127.4375,127.96875,1432195
715,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-11-02,127.90625,128.4375,127.890625,128.203125,1422836
716,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-11-03,128.171875,128.484375,127.96875,128.203125,1038973
717,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-11-04,128.1875,128.546875,128.109375,128.421875,1288958
718,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-11-07,128.03125,128.171875,127.9375,128.015625,752587
719,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-11-08,128.015625,128.171875,127.515625,127.671875,983605
720,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-11-09,127.6875,129.171875,126.0,126.203125,4071195
721,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-11-10,126.265625,126.671875,125.46875,125.734375,2891090
722,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-11-11,125.53125,125.859375,125.25,125.34375,590800
723,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-11-14,125.390625,125.390625,124.125,124.828125,2286002
724,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-11-15,124.578125,125.15625,124.5,124.59375,1656312
725,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-11-16,124.75,124.859375,124.0625,124.640625,1742111
726,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-11-17,124.671875,124.9375,124.0,124.25,1527966
727,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-11-18,124.015625,124.328125,123.484375,123.734375,1808300
728,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-11-21,123.546875,124.046875,123.484375,123.71875,1555695
729,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-11-22,123.96875,124.140625,123.71875,123.875,2154276
730,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-11-23,123.890625,124.09375,123.03125,123.53125,2972793
731,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-11-25,123.546875,123.5625,122.96875,123.375,1454563
732,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-11-28,123.53125,123.875,123.484375,123.78125,1892377
733,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-11-29,123.84375,123.96875,123.484375,123.90625,1080123
734,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-11-30,123.9375,123.984375,123.0625,123.3125,2188202
735,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-12-01,123.1875,123.25,122.390625,122.78125,1830674
736,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-12-02,122.75,123.421875,122.75,123.265625,1424189
737,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-12-05,123.609375,123.859375,122.796875,123.265625,1450360
738,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-12-06,123.234375,123.421875,123.1875,123.265625,794414
739,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-12-07,123.3125,123.65625,123.203125,123.609375,808672
740,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-12-08,123.671875,123.671875,123.0,123.328125,1326371
741,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-12-09,123.15625,123.359375,122.671875,122.828125,1414206
742,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-12-12,122.6875,122.953125,122.3125,122.796875,1381043
743,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-12-13,122.84375,123.109375,122.625,122.71875,1197796
744,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-12-14,122.796875,123.21875,121.75,122.203125,1701221
745,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-12-15,121.828125,121.9375,121.25,121.71875,2003287
746,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-12-16,121.515625,121.96875,121.4375,121.625,1260478
747,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-12-19,121.625,122.21875,121.609375,122.0625,961489
748,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-12-20,122.078125,122.15625,121.703125,121.921875,760467
749,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-12-21,122.015625,122.171875,121.8125,122.09375,483102
750,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-12-22,122.15625,122.21875,121.84375,122.0625,565895
751,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-12-23,122.0625,122.265625,122.0,122.15625,266549
752,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-12-27,122.140625,122.140625,121.890625,122.0,251597
753,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-12-28,121.984375,122.484375,121.953125,122.4375,600872
754,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-12-29,122.4375,122.875,122.40625,122.734375,734747
755,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2016-12-30,122.765625,123.125,122.65625,123.078125,762153
756,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-01-03,122.921875,123.03125,122.375,122.90625,1390804
757,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-01-04,122.9375,123.078125,122.65625,122.90625,1083390
758,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-01-05,123.0,123.828125,122.90625,123.625,1814119
759,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-01-06,123.75,124.125,123.109375,123.203125,1476475
760,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-01-09,123.1875,123.65625,123.03125,123.578125,862376
761,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-01-10,123.625,123.71875,123.421875,123.5625,874207
762,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-01-11,123.578125,124.0,123.375,123.609375,1421042
763,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-01-12,123.5625,124.125,123.546875,123.6875,1374574
764,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-01-13,123.671875,124.109375,123.140625,123.578125,1545281
765,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-01-17,123.5,124.21875,123.484375,124.03125,1557354
766,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-01-18,124.03125,124.078125,123.109375,123.515625,1252588
767,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-01-19,123.109375,123.28125,122.65625,122.96875,1737122
768,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-01-20,122.859375,123.09375,122.578125,123.015625,1415451
769,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-01-23,122.96875,123.78125,122.953125,123.609375,1625084
770,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-01-24,123.65625,123.734375,123.0,123.015625,1109447
771,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-01-25,123.09375,123.1875,122.53125,122.609375,1362491
772,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-01-26,122.71875,122.8125,122.359375,122.765625,1291317
773,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-01-27,122.765625,122.984375,122.59375,122.96875,1041413
774,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-01-30,123.0,123.15625,122.859375,123.015625,1174455
775,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-01-31,122.9375,123.46875,122.859375,123.265625,2019623
776,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-02-01,123.25,123.265625,122.703125,123.125,1462974
777,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-02-02,123.109375,123.5,123.03125,123.171875,1326559
778,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-02-03,123.140625,123.625,122.890625,123.078125,1818335
779,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-02-06,123.21875,123.8125,123.203125,123.734375,1236674
780,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-02-07,123.734375,124.109375,123.546875,123.90625,1352210
781,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-02-08,123.84375,124.359375,123.78125,124.15625,1641044
782,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-02-09,124.28125,124.28125,123.640625,123.71875,1388857
783,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-02-10,123.71875,123.71875,123.421875,123.578125,1136427
784,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-02-13,123.53125,123.546875,123.234375,123.390625,793175
785,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-02-14,123.34375,123.421875,122.765625,123.03125,1491250
786,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-02-15,123.0,123.0625,122.5625,122.765625,1386839
787,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-02-16,122.796875,123.328125,122.75,123.25,1324288
788,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-02-17,123.234375,123.703125,123.140625,123.5,1070748
789,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-02-21,123.484375,123.59375,123.1875,123.5,1444955
790,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-02-22,123.46875,123.78125,123.234375,123.5625,2530359
791,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-02-23,123.578125,123.953125,123.53125,123.84375,3260326
792,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-02-24,123.953125,124.5,123.890625,124.453125,1666833
793,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-02-27,124.484375,124.484375,123.90625,123.953125,1103847
794,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-02-28,123.984375,124.171875,123.484375,123.9375,1741783
795,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-03-01,123.640625,123.640625,122.96875,123.078125,1558876
796,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-03-02,123.15625,123.15625,122.703125,122.859375,1301594
797,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-03-03,122.953125,123.03125,122.640625,122.9375,1305433
798,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-03-06,122.921875,123.21875,122.859375,122.953125,903521
799,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-03-07,122.90625,123.0,122.734375,122.8125,830668
800,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-03-08,122.75,122.875,122.203125,122.5,1684284
801,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-03-09,122.40625,122.484375,122.0625,122.1875,1179384
802,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-03-10,122.09375,122.484375,122.0,122.375,1584933
803,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-03-13,122.421875,122.59375,122.03125,122.15625,805895
804,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-03-14,122.03125,122.34375,122.0,122.234375,891815
805,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-03-15,122.1875,123.171875,122.171875,123.09375,1500832
806,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-03-16,123.15625,123.234375,122.75,122.953125,1171761
807,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-03-17,122.734375,123.234375,122.71875,123.109375,806648
808,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-03-20,123.109375,123.4375,123.015625,123.359375,747608
809,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-03-21,123.421875,123.796875,123.125,123.640625,1741928
810,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-03-22,123.765625,124.078125,123.703125,123.890625,1639082
811,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-03-23,123.8125,123.984375,123.546875,123.765625,1481958
812,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-03-24,123.6875,123.953125,123.578125,123.890625,947362
813,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-03-27,123.78125,124.28125,123.78125,124.03125,1111391
814,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-03-28,124.0,124.1875,123.625,123.71875,1306677
815,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-03-29,123.640625,124.015625,123.5625,123.9375,1187338
816,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-03-30,123.984375,124.046875,123.625,123.703125,1009233
817,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-03-31,123.6875,123.984375,123.59375,123.921875,1463443
818,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-04-03,123.953125,124.59375,123.859375,124.390625,1527493
819,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-04-04,124.5625,124.71875,124.25,124.390625,1235208
820,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-04-05,124.28125,124.65625,124.109375,124.40625,1441525
821,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-04-06,124.5625,124.65625,124.296875,124.484375,1051611
822,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-04-07,124.484375,125.140625,124.078125,124.171875,2022627
823,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-04-10,124.125,124.40625,123.984375,124.265625,927384
824,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-04-11,124.234375,124.921875,124.234375,124.84375,1436712
825,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-04-12,124.84375,125.359375,124.71875,124.828125,1328409
826,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-04-13,125.328125,125.609375,125.109375,125.4375,1271814
827,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-04-17,125.59375,125.765625,125.171875,125.265625,770307
828,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-04-18,125.234375,125.984375,125.171875,125.875,1376374
829,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-04-19,125.9375,125.953125,125.453125,125.640625,1113683
830,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-04-20,125.578125,125.703125,125.1875,125.3125,1133433
831,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-04-21,125.375,125.640625,125.265625,125.421875,946320
832,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-04-24,124.828125,125.21875,124.5625,125.15625,1511488
833,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-04-25,125.171875,125.21875,124.625,124.765625,1068825
834,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-04-26,124.71875,124.984375,124.578125,124.921875,1472075
835,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-04-27,124.953125,125.140625,124.796875,125.0,1358256
836,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-04-28,125.015625,125.109375,124.640625,125.078125,1574965
837,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-05-01,125.078125,125.15625,124.6875,124.828125,921316
838,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-05-02,124.890625,125.171875,124.703125,125.0625,969746
839,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-05-03,125.140625,125.1875,124.765625,124.90625,1133846
840,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-05-04,124.828125,124.84375,124.421875,124.53125,1188650
841,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-05-05,124.515625,124.703125,124.21875,124.578125,1265806
842,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-05-08,124.453125,124.78125,124.296875,124.421875,1134398
843,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-05-09,124.3125,124.421875,124.109375,124.1875,1052585
844,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-05-10,124.25,124.53125,124.140625,124.171875,1128210
845,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-05-11,124.15625,124.40625,124.078125,124.28125,1217001
846,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-05-12,124.375,124.953125,124.34375,124.828125,1329409
847,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-05-15,124.890625,125.0,124.703125,124.8125,895438
848,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-05-16,124.796875,125.078125,124.640625,124.90625,1243783
849,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-05-17,124.90625,125.8125,124.90625,125.78125,2305811
850,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-05-18,125.796875,126.078125,125.515625,125.640625,2239169
851,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-05-19,125.640625,125.71875,125.40625,125.546875,1165341
852,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-05-22,125.59375,125.625,125.40625,125.484375,960033
853,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-05-23,125.453125,125.703125,125.171875,125.21875,1629859
854,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-05-24,125.234375,125.578125,125.125,125.421875,2254076
855,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-05-25,125.546875,125.609375,125.40625,125.53125,2337562
856,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-05-26,125.5,125.75,125.484375,125.5625,1326513
857,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-05-30,125.546875,125.875,125.421875,125.828125,1506424
858,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-05-31,125.828125,125.984375,125.65625,125.96875,1459960
859,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-06-01,125.890625,125.921875,125.625,125.859375,1161379
860,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-06-02,125.90625,126.46875,125.796875,126.3125,1532909
861,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-06-05,126.3125,126.375,126.0625,126.140625,754512
862,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-06-06,126.140625,126.578125,126.109375,126.4375,1155800
863,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-06-07,126.421875,126.453125,126.15625,126.203125,1062865
864,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-06-08,126.234375,126.234375,125.890625,126.125,1269042
865,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-06-09,126.25,126.359375,125.828125,126.09375,1041672
866,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-06-12,126.078125,126.1875,125.875,126.0,1043135
867,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-06-13,125.953125,126.09375,125.859375,126.046875,871227
868,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-06-14,126.015625,126.921875,126.0,126.59375,2306353
869,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-06-15,126.65625,126.734375,126.265625,126.3125,1227411
870,CBOT 10-year US Treasury Note Futures #1 (TY1),TY,2017-06-16,126.3125,126.546875,126.171875,126.421875,994500
